standard_inchi_key,canonical_smiles,mw,qed,no_ro5_violations,rtb,max_phase,clean_smiles,SubstructureMatches,Min_N_O_filter,Frac_N_O,Covalent,SpecialMol,SeverityScore,SeverityComment
QJFSABGVXDWMIW-UHFFFAOYSA-N,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,568.54,0.24,2,9,4,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,no match,no match,0.2857142857142857,0,0,0,CLEAR
LZXMUJCJAWVHPZ-UHFFFAOYSA-N,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,265.29,0.67,0,2,2,Fc1ccc2nc(CCC#Cc3ccccn3)cn2c1,no match,no match,0.15,0,0,0,CLEAR
VXEAYBOGHINOKW-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,311.86,0.68,0,3,4,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,no match,no match,0.047619047619047616,0,0,0,CLEAR
DASQOOZCTWOQPA-GXKRWWSZSA-L,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],498.41,0.29,0,9,4,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,no match,no match,0.3939393939393939,0,0,0,CLEAR
HNFMVVHMKGFCMB-UHFFFAOYSA-N,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,432.53,0.41,1,4,2,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,no match,no match,0.18181818181818182,0,0,0,CLEAR
QSLJIVKCVHQPLV-PEMPUTJUSA-N,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,306.45,0.70,0,0,4,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,no match,no match,0.13636363636363635,0,0,0,CLEAR
QYTBBBAHNIWFOD-NRFANRHFSA-N,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,459.57,0.40,1,7,2,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,no match,no match,0.18181818181818182,0,0,0,CLEAR
FPVKHBSQESCIEP-JQCXWYLXSA-N,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,268.27,0.54,0,2,4,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,no match,no match,0.42105263157894735,0,0,0,CLEAR
ZJXLSCXDGPDZOL-UHFFFAOYSA-M,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.O.O.[Na+],349.75,0.88,0,4,4,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,no match,no match,0.2,0,0,0,CLEAR
NHANOMFABJQAAH-UHFFFAOYSA-N,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,552.64,0.64,0,5,4,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,no match,no match,0.325,0,0,0,CLEAR
CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,312.48,0.77,1,5,4,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,no match,no match,0.09090909090909091,0,0,0,CLEAR
OEDSFMUSNZDJFD-UHFFFAOYSA-N,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,491.56,0.35,1,6,1,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,no match,no match,0.19444444444444445,0,0,0,CLEAR
MKXZASYAUGDDCJ-NJAFHUGGSA-N,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,271.40,0.78,0,1,4,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,no match,no match,0.1,0,0,0,CLEAR
IGEOJNMYRZUKIK-IBGZPJMESA-N,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,591.66,0.37,2,9,3,C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1,no match,no match,0.21951219512195122,0,0,0,CLEAR
IRBAWVGZNJIROV-SFHVURJKSA-N,O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,378.43,0.77,0,3,2,O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,no match,no match,0.21428571428571427,0,0,0,CLEAR
YGCYRQKJYWQXHG-RDNQFMDVSA-N,C=C1CC[C@H]2[C@@](C)(CCC[C@@]2(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1CCC1=CCOC1=O,480.60,0.32,0,7,2,C=C1CC[C@@H]2[C@](C)(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CCC[C@@]2(C)[C@@H]1CCC1=CCOC1=O,no match,no match,0.23529411764705882,0,0,0,CLEAR
CZRQXSDBMCMPNJ-ZUIPZQNBSA-N,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O.O.O,441.53,0.38,0,12,4,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,no match,no match,0.27586206896551724,0,0,0,CLEAR
JOPCJJSYRPUEDS-UHFFFAOYSA-N,NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F,446.45,0.57,0,6,2,NCc1ccc2c(c1)nc(CN1C(=O)C3(CC3)c3ccc(F)cc31)n2CCCC(F)(F)F,no match,no match,0.15625,0,0,0,CLEAR
BYPFEZZEUUWMEJ-UHFFFAOYSA-N,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31,0.73,0,5,4,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,no match,no match,0.35,0,0,0,CLEAR
VMMYRRFPMAGXNP-BTYIYWSLSA-N,Cc1cc(OCC(=O)O)c(C)cc1CCN[C@@H](C)[C@H](O)c1ccc(O)cc1,373.45,0.54,0,9,3,Cc1cc(OCC(=O)O)c(C)cc1CCN[C@@H](C)[C@H](O)c1ccc(O)cc1,no match,no match,0.2222222222222222,0,0,0,CLEAR
QFFGVLORLPOAEC-SNVBAGLBSA-N,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,393.85,0.84,0,3,4,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,no match,no match,0.2222222222222222,0,0,0,CLEAR
OAPDLBHLMVYMCW-UHFFFAOYSA-M,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1.[Na+],276.27,0.85,0,4,2,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,no match,no match,0.15789473684210525,0,0,0,CLEAR
XPNMCDYOYIKVGB-CONSDPRKSA-N,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,454.66,0.44,1,8,2,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,no match,no match,0.08823529411764706,0,0,0,CLEAR
XDLYKKIQACFMJG-WKILWMFISA-N,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,425.49,0.62,0,6,2,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,no match,no match,0.2903225806451613,0,0,0,CLEAR
QNLDTXPVZPRSAM-UHFFFAOYSA-N,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,375.51,0.83,0,2,4,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,no match,no match,0.18518518518518517,0,0,0,CLEAR
ORQFDHFZSMXRLM-IYBDPMFKSA-N,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,358.48,0.65,0,9,1,COc1ccc(C[C@@H](C)[C@@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,no match,no match,0.15384615384615385,0,0,0,CLEAR
PCHKPVIQAHNQLW-CQSZACIVSA-N,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,320.40,0.78,0,3,4,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,no match,no match,0.20833333333333334,0,0,0,CLEAR
KOYXXLLNCXWUNF-UHFFFAOYSA-N,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,446.43,0.49,0,6,1,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,no match,no match,0.25,0,0,0,CLEAR
DWRKFAJEBUWTQM-UHFFFAOYSA-N,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,328.20,0.86,0,4,1,CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,no match,no match,0.23809523809523808,0,0,0,CLEAR
VKCPFWKTFZAOTO-LEWJYISDSA-N,N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F,468.41,0.57,0,4,2,N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F,no match,no match,0.17647058823529413,0,0,0,CLEAR
WSPOMRSOLSGNFJ-AUWJEWJLSA-N,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,315.87,0.65,1,3,4,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,no match,no match,0.047619047619047616,0,0,0,CLEAR
RVFGKBWWUQOIOU-NDEPHWFRSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,518.57,0.40,1,3,2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCN(C)CC1)OCCO3,no match,no match,0.2631578947368421,0,0,0,CLEAR
SXNJFOWDRLKDSF-STROYTFGSA-N,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,618.83,0.40,1,10,3,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,no match,no match,0.24444444444444444,0,0,0,CLEAR
CMVHFGNTABZQJU-HCXYKTFWSA-N,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,484.65,0.60,0,5,2,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,no match,no match,0.2857142857142857,0,0,0,CLEAR
NUQZXROIVGBRGR-SNVBAGLBSA-N,C[C@@H](Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O,344.75,0.75,0,5,1,C[C@@H](Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O,no match,no match,0.25,0,0,0,CLEAR
SNPLKNRPJHDVJA-ZETCQYMHSA-N,CC(C)(CO)[C@@H](O)C(=O)NCCCO,205.25,0.41,0,6,4,CC(C)(CO)[C@@H](O)C(=O)NCCCO,no match,no match,0.35714285714285715,0,0,0,CLEAR
HWXVIOGONBBTBY-ONEGZZNKSA-N,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,472.59,0.54,0,4,3,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,no match,no match,0.2,0,0,0,CLEAR
YETWCSLOYUZBLK-JITBQSAISA-N,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O.O=C(O)/C=C/C(=O)O,397.47,0.88,0,4,4,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,no match,no match,0.15789473684210525,0,0,0,CLEAR
VDRYGTNDKXIPSK-UHFFFAOYSA-N,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,355.40,0.69,0,6,2,COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,no match,no match,0.3076923076923077,0,0,0,CLEAR
VERWOWGGCGHDQE-UHFFFAOYSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,558.15,0.28,2,9,4,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,no match,no match,0.21052631578947367,0,0,0,CLEAR
HPNSFSBZBAHARI-RUDMXATFSA-N,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.34,0.62,0,6,4,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,no match,no match,0.2608695652173913,0,0,0,CLEAR
GYABBVHSRIHYJR-UHFFFAOYSA-N,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,519.09,0.58,0,3,4,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,no match,no match,0.16666666666666666,0,0,0,CLEAR
JEYCTXHKTXCGPB-UHFFFAOYSA-N,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.30,0.67,0,1,4,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,no match,no match,0.15789473684210525,0,0,0,CLEAR
ZNRGQMMCGHDTEI-ITGUQSILSA-N,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2,284.36,0.86,0,2,4,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,no match,no match,0.19047619047619047,0,0,0,CLEAR
VTMVHDZWSFQSQP-VBNZEHGJSA-N,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,245.37,0.74,0,0,4,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,no match,no match,0.1111111111111111,0,0,0,CLEAR
PGYDXVBZYKQYCS-VPWBDBDCSA-N,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,314.26,0.83,0,3,2,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,no match,no match,0.1,0,0,0,CLEAR
YQEZLKZALYSWHR-ZDUSSCGKSA-N,CN[C@]1(c2ccccc2Cl)CCCCC1=O,237.73,0.86,0,2,4,CN[C@]1(c2ccccc2Cl)CCCCC1=O,no match,no match,0.125,0,0,0,CLEAR
DOCINCLJNAXZQF-LBPRGKRZSA-N,C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,401.41,0.48,0,4,2,C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,no match,no match,0.26666666666666666,0,0,0,CLEAR
BFDBKMOZYNOTPK-UHFFFAOYSA-N,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,345.40,0.77,0,5,3,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,no match,no match,0.20833333333333334,0,0,0,CLEAR
HEFNNWSXXWATRW-JTQLQIEISA-N,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,206.28,0.82,0,4,4,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,no match,no match,0.13333333333333333,0,0,0,CLEAR
XADCESSVHJOZHK-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.34,0.77,0,3,4,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,no match,no match,0.16666666666666666,0,0,0,CLEAR
WANIDIGFXJFFEL-SANMLTNESA-N,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,586.57,0.26,1,5,3,Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,no match,no match,0.21951219512195122,0,0,0,CLEAR
GBXSMTUPTTWBMN-XIRDDKMYSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45,0.64,0,9,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,no match,no match,0.25925925925925924,0,0,0,CLEAR
HWAAPJPFZPHHBC-FGJQBABTSA-N,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O.Cl.O,495.08,0.38,0,14,4,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,no match,no match,0.23333333333333334,0,0,0,CLEAR
UMUPQWIGCOZEOY-JOCHJYFZSA-N,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,528.68,0.54,1,8,2,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,no match,no match,0.24324324324324326,0,0,0,CLEAR
IUBSYMUCCVWXPE-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1,267.37,0.71,0,9,4,COCCc1ccc(OCC(O)CNC(C)C)cc1,no match,no match,0.21052631578947367,0,0,0,CLEAR
ALELTFCQZDXAMQ-UHFFFAOYSA-N,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,293.45,0.80,0,4,4,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,no match,no match,0.045454545454545456,0,0,0,CLEAR
OCYSGIYOVXAGKQ-FVGYRXGTSA-N,CNC[C@H](O)c1cccc(O)c1.Cl,203.67,0.62,0,3,4,CNC[C@H](O)c1cccc(O)c1,no match,no match,0.25,0,0,0,CLEAR
HWEOXFSBSQIWSY-MRXNPFEDSA-N,Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2,407.92,0.77,0,6,3,Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2,no match,no match,0.18518518518518517,0,0,0,CLEAR
NBGQZFQREPIKMG-PONOSELZSA-N,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,456.71,0.41,1,1,2,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,no match,no match,0.09090909090909091,0,0,0,CLEAR
NCWQLHHDGDXIJN-UHFFFAOYSA-N,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1,315.74,0.73,0,2,2,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(Cl)n1,no match,no match,0.22727272727272727,0,0,0,CLEAR
IMZMKUWMOSJXDT-UHFFFAOYSA-N,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,468.37,0.35,0,8,4,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,no match,no match,0.3235294117647059,0,0,0,CLEAR
UKTAZPQNNNJVKR-KJGYPYNMSA-N,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,324.38,0.86,0,2,4,O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,no match,no match,0.20833333333333334,0,0,0,CLEAR
KAGBHVBIOJBGBD-NINOIYOQSA-N,Cl.Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,264.58,0.78,0,1,2,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,no match,no match,0.07142857142857142,0,0,0,CLEAR
CGTZMJIMMUNLQD-UHFFFAOYSA-N,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1.CS(=O)(=O)O,409.50,0.89,0,6,2,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,no match,no match,0.17391304347826086,0,0,0,CLEAR
RGPDEAGGEXEMMM-UHFFFAOYSA-N,CN1CCOC(c2ccccc2)c2ccccc2C1,253.35,0.77,0,1,4,CN1CCOC(c2ccccc2)c2ccccc2C1,no match,no match,0.10526315789473684,0,0,0,CLEAR
IEAKXXNRGSLYTQ-DEOSSOPVSA-N,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,483.05,0.31,1,8,3,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,no match,no match,0.09090909090909091,0,0,0,CLEAR
PIDSZXPFGCURGN-UHFFFAOYSA-N,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,251.71,0.84,0,3,4,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,no match,no match,0.17647058823529413,0,0,0,CLEAR
USVCWSAJUAARAL-MEMLXQNLSA-N,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,425.54,0.49,0,6,1,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,no match,no match,0.1875,0,0,0,CLEAR
FJCDSQATIJKQKA-UHFFFAOYSA-N,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,399.43,0.46,0,5,2,Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,no match,no match,0.23333333333333334,0,0,0,CLEAR
IENZQIKPVFGBNW-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.41,0.73,0,4,4,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,no match,no match,0.32142857142857145,0,0,0,CLEAR
UCEQXRCJXIVODC-PMACEKPBSA-N,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,369.42,0.53,0,2,3,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,no match,no match,0.17857142857142858,0,0,0,CLEAR
QZSZPSDRJPPZDZ-OAQYLSRUSA-N,O=C(c1cccnc1)N1CCN2C(=O)c3ccncc3[C@]12c1ccc(Cl)cc1,390.83,0.67,0,2,1,O=C(c1cccnc1)N1CCN2C(=O)c3ccncc3[C@]12c1ccc(Cl)cc1,no match,no match,0.21428571428571427,0,0,0,CLEAR
OJPWHUOVKVKBQB-UHFFFAOYSA-N,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,417.96,0.76,0,8,4,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,no match,no match,0.13636363636363635,0,0,0,CLEAR
RWXRJSRJIITQAK-ZSBIGDGJSA-N,CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,300.36,0.84,0,1,1,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)n1c(=O)[nH]c3ccccc31)C2,no match,no match,0.2727272727272727,0,0,0,CLEAR
HJCMDXDYPOUFDY-WHFBIAKZSA-N,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,217.22,0.41,0,6,3,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O,no match,no match,0.4666666666666667,0,0,0,CLEAR
CWFVVQFVGMFTBD-SECBINFHSA-N,C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,440.79,0.57,0,2,2,C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,no match,no match,0.23333333333333334,0,0,0,CLEAR
XDDJGVMJFWAHJX-UHFFFAOYSA-N,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,314.73,0.84,0,2,4,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,no match,no match,0.22727272727272727,0,0,0,CLEAR
DOZYTHNHLLSNIK-JOKMOOFLSA-M,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+],342.32,0.62,0,6,4,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,no match,no match,0.2608695652173913,0,0,0,CLEAR
YCNIQYLWIPCLNY-QHCPKHFHSA-N,CCC(=O)O[C@]1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,404.42,0.49,0,3,2,CCC(=O)O[C@]1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,no match,no match,0.23333333333333334,0,0,0,CLEAR
DCXFIOLWWRXEQH-SSDOTTSWSA-N,COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(C(F)(F)F)nc2s1,432.80,0.52,0,6,3,COCc1nn2c(CN3C[C@@H](CC(F)(F)Cl)CC3=O)c(C(F)(F)F)nc2s1,no match,no match,0.2222222222222222,0,0,0,CLEAR
