fragment,avg_score,count
[5*]N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1[13*],10.46773624420166,2
[9*]n1nc([14*])n[n+]1-c1ccccc1,10.47303295135498,2
[8*]CCCN1C(=O)C(=O)c2cc(C)ccc21,10.47608470916748,1
[16*]c1ccc2ccccc2c1Cl,10.476171493530273,1
[16*]c1ccnc2ccc(Br)cc12,10.476171493530273,1
[16*]c1ccc(Cl)c(C#Cc2ccc(Cl)cc2)c1,10.476950645446777,1
[4*]C[C@H](O)C[8*],10.476950645446777,1
[5*]N1CCC(C2CCN(C)CC2)CC1,10.476950645446777,1
[8*]C[C@@]([8*])(C)O,10.485161781311035,1
CC1c2c(nc3c(c2N)CCCC3)-n2c(=O)c3ccccc3c(=O)n21,10.489426612854004,1
[7*]C1CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN2C1=O)[C@@H]34,10.491694450378418,1
[10*]N1CC[C@H]2C=CC[C@@H]([15*])[C@H]2C1=O,10.492057800292969,1
[12*]S(=O)(=O)CCCCCCCCC,10.492816925048828,1
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(F)c(F)c1,10.496392250061035,1
[7*]C[C@@H](O)C[8*],10.496488571166992,1
[4*]C(C)C(=O)O,10.499316215515137,4
[16*]c1ccc2c(c1[16*])C(=O)Oc1cc(C)cc([16*])c1O2,10.505837440490723,1
[5*][N+]12CCC(CC1)C2,10.505837440490723,1
[8*][C@@H](O)CC(C)C,10.505837440490723,1
[15*]C1CCCCCCCCCCC1,10.509905815124512,2
[16*]c1ccc(S(=O)(=O)F)cc1,10.509919166564941,1
[6*]C(=O)C(C)C,10.515578269958496,4
[5*]N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)CCO2,10.51589298248291,1
O=C1C(=O)N(CCCCl)c2c(Br)cc(Br)cc21,10.521904945373535,1
[12*]S(=O)(=O)c1cn(C)c(C)n1,10.524163246154785,1
[6*]C(=O)N/N=C(\C)c1ccc([16*])cc1,10.525554656982422,2
[3*]OP(=O)(O)C1=C[C@@H]([15*])[C@H]([15*])[C@@H]([15*])C1,10.528729438781738,1
[13*][C@H]1O[C@H]2c3c(cc(O)c([16*])c3O)C(=O)O[C@@H]2[C@@H](O)[C@@H]1O,10.532398223876953,1
[15*][C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)C/C(=N\O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,10.533385276794434,1
[16*]c1c2cccc(O)c2c(O)c2c(O)cccc12,10.536514282226562,1
[7*]CCCCC,10.539000511169434,1
[15*][C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C,10.542252540588379,1
[7*]CC(=C)[C@H](O)C[8*],10.542252540588379,1
[4*]CCCN1C(=O)C([7*])c2ccccc21,10.549066543579102,1
[15*][C@@H]1[C@H]2C[C@H](O)C[C@@H]12,10.550932884216309,1
[13*][C@@H]1CC(=O)c2c([16*])cc3c(c2O1)C=CC([13*])(C)O3,10.551959037780762,1
[14*]c1[nH]c2cc([16*])ccc2c1[16*],10.552399635314941,1
[14*]c1c(C)c([16*])c2ccccn12,10.552624702453613,1
[16*]c1ccc(Cl)cc1[N+](=O)[O-],10.552624702453613,1
[14*]c1nc2cc([16*])c(F)cc2[nH]1,10.560534477233887,1
[1*]C(=O)C1=C(C)N=c2sc(=Cc3cc(Cl)ccc3O)c(=O)n2C1c1ccc2c(c1)OCO2,10.562199592590332,1
[1*]C(=O)C1=C(c2ccc(C)cc2)C(F)(F)C([13*])([13*])NC1=O,10.56332015991211,1
[15*]C1C(=O)NC(=O)NC1=O,10.564931869506836,2
[16*]c1cc([N+](=O)[O-])ccc1F,10.566924095153809,1
[16*]c1ccc(C)[nH]c1=O,10.566924095153809,1
[9*]n1c([14*])c([16*])c2cc(C)ccc21,10.566924095153809,1
[4*]CC[C@@H]([8*])O,10.567018508911133,1
[8*]CC(=O)NNS(=O)(=O)c1ccc(F)c(Cl)c1,10.568120956420898,1
[4*]C[C@@H](O)[C@H](O)C(N)=O,10.570396423339844,1
[5*]NC(=S)N([5*])[5*],10.573413848876953,2
[14*]c1nonc1[14*],10.57514762878418,2
[16*]c1c([16*])c(O)c2ccccc2c1[16*],10.57735824584961,1
[7*]CCC[C@@H]([8*])C,10.588846842447916,3
[1*]C(=O)[C@@H](CC(=O)NO)CC(C)C,10.591084480285645,1
[15*][C@H]1CC[C@@]2(C)[C@H](CC[C@H]3[C@@H]4CC[C@@]5(CC(C)=C4C[C@@H]32)O[C@@H]2C[C@H](C)CN[C@H]2[C@H]5C)C1,10.591841697692871,1
[16*]c1c(C)cc(C#N)nc1C,10.592440605163574,1
[4*]CC[C@H]([4*])C,10.592440605163574,1
[14*]c1[nH]c([14*])c(C)c1[16*],10.593177795410156,2
[16*]c1cc([16*])c2c(c1)CCCC2,10.597149848937988,1
[7*]CC(=O)N(C)O,10.600228309631348,1
[14*]c1nc2c([16*])cccc2n1C,10.605073928833008,1
[5*]NC(=N)CF,10.605073928833008,1
[16*]c1c2ccccc2[n+](C)c2c1[nH]c1ccccc12,10.608316421508789,1
[15*][C@@]12CC(C(=O)O)=C[C@@H](Cc3[nH]c(=O)ccc31)[C@H]2C=C,10.61555004119873,1
[14*]c1ncnc2[nH]nc(Br)c12,10.629050254821777,1
[16*]c1cc(C=O)cc2c1Nc1cccc([16*])c1N2C,10.6365385055542,1
[4*]C([8*])C(N)=O,10.6388521194458,1
[13*]C1([13*])NC(=O)NC1=O,10.651824951171875,1
[14*]c1cnc2nc(N)nc(N)c2n1,10.655935287475586,6
[14*]c1nc2c([16*])cc([16*])cn2c1Cl,10.656493186950684,1
[4*][C@@H](C)CC#N,10.658862113952637,1
[4*]CC[n+]1ccc([16*])cc1,10.660252571105957,1
[9*]n1ncc2c3ccccc3n([9*])c2c1=O,10.661530494689941,1
[4*]CC(=O)C(F)(F)F,10.664336204528809,1
[4*]CCC(C)CCC[7*],10.664336204528809,1
[14*]c1cc2c([nH]1)[C@]1(CCCNC1)CNC2=O,10.666518211364746,1
[8*]C([8*])C(=O)O,10.666752815246582,1
[13*][C@]12C[C@H]([15*])C(=O)C=C1OCO2,10.667081832885742,2
[15*][C@H]1C[C@]2([15*])OCOC2=CC1=O,10.667081832885742,2
[8*]C[C@@H]([8*])C,10.667081832885742,2
[14*]c1sc2c([16*])c([16*])cc(=O)n2c1[14*],10.672503471374512,1
[14*]c1ccc2cccc([16*])c2n1,10.673462867736816,1
[4*]C1([15*])CCNCC1,10.673462867736816,1
[14*]c1cn2cc(S(=O)(=O)CC)ccc2[n+]1C,10.676146507263184,1
[14*]c1ccc(C(N)=NO)cn1,10.678420066833496,1
[12*]S(=O)(=O)c1cccc2nonc12,10.680641174316406,1
[5*]N1C[C@H]2CCCN3CCC[C@@H]([C@H]23)[C@H]1[13*],10.685286521911621,2
[14*]c1cc2c(N/N=C/c3ccc([16*])cc3)ncnc2s1,10.69116497039795,1
[9*]n1ccc(=NCCCCCC)cc1,10.70212173461914,2
[4*][C@@]1(C)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(NC[8*])C(=O)O[C@]2(C)[C@@H]([13*])OC(=O)/C(C)=C/[C@H](C)[C@H]1[15*],10.702460289001465,1
[8*]CNN1C(=O)O[C@]2(C)[C@@H]([13*])OC(=O)/C(C)=C/[C@H](C)[C@@H]([15*])[C@]([15*])(C)C[C@@H](C)C(=O)[C@H](C)[C@@H]12,10.702460289001465,1
[9*]n1c(N/N=C\c2cc([16*])c([16*])c([16*])c2)nc2c1c(=O)n(C)c(=O)n2C,10.703869819641113,1
[12*]S(=O)(=O)CC(C)(C)C,10.704427719116211,1
[15*][C@@H]1[C@H]2C[C@@H](C)CC[C@@H]2C(C)=C[C@H]1[15*],10.707149505615234,1
[16*]c1cn(C)c(=O)c([16*])c1O,10.707149505615234,1
[13*][C@@H]1O[C@@H]([13*])C=C1F,10.717556953430176,1
[9*]n1cc(C)c(O)nc1=O,10.717556953430176,1
Nc1n[nH]c(N)c1N=Nc1ccccc1,10.720221519470215,1
[14*]c1ncnc2cc(C#C[C@H]3C[C@H]([15*])CN3)sc12,10.7227201461792,1
[4*]CCN1C(=O)COc2ccc(F)cc21,10.724383354187012,1
[4*][C@@H](C[8*])C(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,10.726181983947754,1
[14*]c1cc2c3ccccc3n(C)c2c([14*])n1,10.733287811279297,2
[7*]C1C(=O)NN([10*])C1=O,10.734033584594727,2
[14*]c1nnc(S)n1/N=C\c1ccc([N+](=O)[O-])cc1,10.73635196685791,1
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,10.73783016204834,1
Cn1c(=O)c2c(nc3n2CCS3)n(C)c1=O,10.740342140197754,1
[14*]c1nc(N/N=C/c2cc([16*])c([16*])c([16*])c2)ncc1Cl,10.74567699432373,1
[5*]NC(=S)N1N=C(c2ccccc2O)CC1[13*],10.74781608581543,1
[10*]N1CCC[C@]([15*])(O)C1=O,10.749957084655762,1
[16*]c1ccccc1C1=CCN(C)CC1,10.76051139831543,1
[8*]C[C@](C)(N)C(=O)O,10.761881828308105,1
[9*]n1c(=O)[nH]oc1=O,10.761881828308105,1
[8*]CS(C)(=O)=O,10.76246452331543,2
[9*]n1c(=S)sc2c(=S)[nH]c(=S)[nH]c21,10.769506454467773,1
[16*]c1cc[n+](C)c2ccccc12,10.770803451538086,1
[4*][C@@H](CCN)C(=O)O,10.774534225463867,1
[4*]CC([4*])C[4*],10.777225494384766,2
[4*]C1(c2cccnc2[14*])C(=O)N(S(=O)(=O)c2cccc3cccnc23)c2ccc(C#N)cc21,10.777576446533203,1
[7*]C1CN(C)C[C@@]2(C1=O)[C@@H]([15*])[C@@H]1CCCN1[C@@]21C(=O)Nc2ccccc21,10.779335021972656,1
[7*]CC1=C(C)CCCC1(C)C,10.785378456115723,2
[10*]N1C(=O)C(=O)NC[C@H]1[13*],10.786534309387207,1
[16*]c1c(Br)cc(C)cc1Br,10.787764549255371,2
[5*]N([5*])C(S)=Nc1cc(C)cc(C)c1,10.79128646850586,1
[5*][N+](C)(C)C,10.79195785522461,12
[15*][C@@H]1CCCCC[C@H]2C(C(C)=O)=C(CC)C(=O)C12,10.796182632446289,1
[12*]S(=O)(=O)CCC(F)(F)F,10.800108909606934,1
[4*]CCN1C(=O)C(=O)c2ccccc21,10.802323341369629,1
[14*]c1ncnc2ccc(Cl)cc12,10.805357933044434,1
[4*][C@@H](CC(C)C)C(=O)NO,10.809276580810547,1
[16*]c1cc([16*])c2oc(=O)c([16*])cc2c1,10.812333106994629,1
[5*]NC1CCCc2c1cnn2[9*],10.820014953613281,2
[3*]O/N=C/c1cc(I)c(O)c(I)c1,10.829120635986328,1
[14*]c1cc2ccccc2n1S(=O)(=O)c1ccccc1,10.8388032913208,1
COC1N=C(c2ccccc2F)c2cc(C#CCN3C(=O)CCc4ccccc43)ccc2-n2c(C)nnc21,10.83973217010498,1
[4*]C/C(C)=N/N=C1/SC([13*])C(=O)N1[10*],10.848670959472656,1
[4*][C@H]([8*])CCC(=O)O,10.85189151763916,1
[8*][C@@H](N)CCCCN,10.85189151763916,1
[16*]c1cccc(C#Cc2cccc3[nH]nc(N)c23)c1,10.85631275177002,1
[10*]N1Cc2nc3c([16*])cccc3c(N)c2C1=O,10.85892105102539,1
[1*]C(=O)C(=O)C(C)CC,10.859496116638184,1
[16*]c1cc([16*])c2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,10.864472389221191,1
[8*]C(CO)CO,10.864472389221191,1
[4*]CCCC(C)(C)CO,10.87639331817627,1
[16*]c1c(F)cc(F)cc1F,10.879740905761718,5
[14*]c1nc(N)c(C#N)c([16*])c1C,10.883356094360352,1
[1*]C(=O)C([4*])C[4*],10.883943557739258,1
[14*]c1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,10.884163856506348,1
[10*]N1C(=O)c2cc([N+](=O)[O-])cnc2S1(=O)=O,10.897848129272461,1
[7*]C(CCCC)C(=O)O,10.90302562713623,1
[14*]c1nc([14*])c2c(n1)[C@]1([15*])C=C(C#N)C(=O)[C@H](C)[C@H]1CC2,10.906380653381348,1
[1*]C(=O)C([8*])CC(C)C,10.908270835876465,1
[5*]NC(=S)N/N=C1\C(=O)N(C[8*])c2ccc(Br)cc21,10.9130277633667,1
[3*]O/N=C(/c1cccc([16*])c1)c1ncccn1,10.914915084838867,1
[15*][C@H]1CO[C@H]2OCC[C@H]21,10.915313720703125,2
[9*]n1c(=N)sc2cc([16*])ccc21,10.923429489135742,2
[14*]c1n[nH]c2c1C(c1ccc(O)c([N+](=O)[O-])c1)C(C#N)=C(N)O2,10.929373741149902,1
[1*]C(=O)CCCO,10.930232048034668,1
[9*]n1c(=N)c([16*])cc2c(=O)n3cccc([16*])c3nc21,10.932612419128418,1
[13*][C@H]1NC(c2ccccc2)=NC1([13*])[13*],10.93301773071289,1
[7*]C1C#CCCCCC#CC1[15*],10.936159133911133,1
[16*]c1cnc(C)nc1N,10.936922073364258,1
[5*]N(C=O)C([7*])C,10.936922073364258,1
[6*]C(=O)C=CSC([7*])CCO,10.936922073364258,1
[13*][C@@H]1S[C@H]([13*])[C@@H](O)[C@H]1O,10.938613891601562,3
[16*]c1ccc2c(c1)CCc1nnnn1-2,10.951630592346191,1
[1*]C(=O)CBr,10.955963134765625,3
[5*]N1CC[C@]23Cc4nc5ccccc5cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,10.956557273864746,1
[15*][C@@H]1C=C(C)CC[C@H]1C(=C)C,10.957154273986816,1
[8*]CC[n+]1cc2cc([16*])c(O)cc2cc1O,10.961213111877441,1
[14*]c1cn2nc([14*])ccc2n1,10.963339805603027,1
[4*][C@@]1(C)[C@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,10.97972583770752,1
[14*]c1nc([14*])c2[nH]c3ccc([N+](=O)[O-])cc3c2n1,10.991890907287598,1
[14*]c1ncnc2c1nc([14*])n2C,10.998678207397461,2
[5*]N1C2=C(C(=O)OC2)C(c2ccccc2)c2cc3c(cc21)OCO3,11.004204750061035,1
Cn1cc2c3ccccc3nc-2c2ccccc21,11.016254425048828,1
[15*][C@H]1/C=C/[C@@](C)(O)CC[C@@H]2O[C@@]2(C)Cc2cc(co2)CC1,11.017939567565918,1
[5*]N1COc2c(cc3c([16*])cc(=O)oc3c2C)C1,11.020150184631348,2
[16*]c1c2ccoc2c(O)c2oc(=O)ccc12,11.0314302444458,1
[8*]C[n+]1nn([9*])cc1[14*],11.0328950881958,2
[5*]N1[C@H]([13*])C[C@]2([15*])c3ccccc3N[C@H]12,11.040444374084473,1
[15*]C1[C@@H]([15*])[C@@H](O)C[C@@H]1O,11.046698570251465,1
[1*]C(=O)CCCCC[4*],11.052117347717285,2
[9*]n1cnc2c([14*])nc(C#Cc3cccc(Cl)c3)nc21,11.052595138549805,1
[1*]C(=O)[C@]([8*])(C)CC[4*],11.060330390930176,1
[5*]N1CCC2(CC1)OC(=O)N(C)c1ccc(F)cc12,11.060330390930176,1
[14*]c1ncccc1/C(N)=N/O,11.064041137695312,1
[16*]c1cc2c3ccccc3[nH]c2c2cc(Br)ccc12,11.065947532653809,1
[8*]CN1C(=O)C(=O)c2cc(C)ccc21,11.070734977722168,1
[14*]c1nc(N)c([16*])c(=O)n1C,11.072474479675293,1
[13*]C1NC(S)=NC2=C1C(=O)CCC2,11.083638191223145,1
[8*]C[C@@H]([8*])N,11.084431648254395,1
[9*]n1c(C)c([16*])c(=O)n([9*])c1=O,11.084431648254395,1
[7*]CC1=CC(=O)C[C@H]([15*])C1,11.086918830871582,1
[14*]c1nc(C#N)ncc1F,11.09022045135498,1
[16*]c1c(C)nc2n(c1=O)CCCC2,11.09022045135498,1
[6*]C(=O)n1ccnc1C,11.09152603149414,1
[1*]C(=O)CN1C(=O)C2(OCCO2)c2cc(Br)ccc21,11.096538543701172,1
[16*]c1ccc(C2=Nc3cc4c(cc3N(C)c3cc5c(cc32)C(C)(C)CCC5(C)C)C(C)(C)CCC4(C)C)cc1,11.103808403015137,1
[15*][C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,11.122504234313965,1
[15*][C@@H]1CCC2=CC(=O)C[C@H](C)[C@@]2(C)C1,11.122504234313965,1
[13*][C@@H]1C(=O)N[C@@H]2CC(=O)C=C[C@@]23C(c2ccccc2)=CC(=O)N13,11.130766868591309,1
[1*]C(=O)[C@@H]([4*])C([8*])(C)C,11.132489522298178,3
[14*]c1scnc1Cl,11.13440227508545,1
[15*][C@H]1C[C@H]2c3cc([16*])c([16*])cc3CCN2C[C@@H]1[15*],11.137990951538086,1
[5*]N1CCc2cc([16*])c([16*])cc2[C@H]1C[8*],11.137990951538086,1
[4*]CC(=C)[C@@H]1C[C@H](C(=C)C)CC[C@@]1(C)C=C,11.138545036315918,1
[1*]C(=O)CCC(=O)O,11.139986419677735,5
[14*]c1oc2cc([16*])cc(O)c2c1C,11.143512725830078,1
[9*]n1ccc2c([16*])cccc2c1=O,11.152047157287598,1
[14*]c1sc2ccc(Br)cc2[n+]1CC,11.15945816040039,1
[5*]N1c2ccccc2C=CC1[7*],11.15945816040039,1
[5*]N1CN([10*])C(=O)c2cnc3[nH]ccc3c21,11.160176277160645,1
[3*]ON(C(C(C)(C)C)P(=O)(O[3*])O[3*])C(C)(C)C,11.160325050354004,1
[5*]NC1=NN=C(c2ccc(C)c([N+](=O)[O-])c2)CS1,11.161545753479004,1
[5*]N1CC[C@@]2([13*])OC(N)=C(C#N)[C@@H]([15*])[C@@H]2C1,11.168360710144043,1
[5*]N1CC[C@@]2([15*])OC(N)=C(C#N)[C@@H]([15*])[C@@H]2C1,11.168360710144043,1
[15*][C@@H]1[C@@H]2[C@@H]([15*])C(=C)CC[C@H](C(=C)C)/C=C/C(C)=C\[C@@]2(O)C[C@@H]1C,11.168993949890137,1
[12*]S(=O)(=O)c1cc(C)c(Cl)cc1C,11.170797348022461,2
Brc1ccc(C2=CN3CCC2CC3)o1,11.171355247497559,1
[1*]C(=O)C1=C(C([1*])=O)C2Nc3ccccc3C23CC([13*])N([5*])C3=N1,11.174294471740723,1
[15*][C@@H]1CCCC[C@H]1[15*],11.179888725280762,1
[4*]CCC[C@@H]([4*])C=O,11.179888725280762,1
[4*]CC[C@]([8*])(O)C([8*])[8*],11.188681284586588,3
[16*]c1cc([16*])c2[nH]ncc2c1,11.199368476867676,1
[9*]n1cc([16*])c2nc(N)ncc21,11.199368476867676,1
[13*][C@@H]1OC[C@H]2O[C@H]([13*])[C@H]([15*])[C@@H]([15*])[C@@H]2O1,11.215333938598633,1
[7*]C1C(=O)OC([13*])(C)OC1=O,11.2162504196167,1
[15*][C@@H]1[C@H]([15*])[C@@H](C)[C@H]1C,11.21753978729248,1
[4*][C@H](C[8*])[C@H](O)CCC[7*],11.227127075195312,1
[7*]C[C@@H](C)C[C@@H](C)CC,11.227127075195312,1
[6*]C(=O)C(N)=O,11.22876262664795,2
[15*][C@@]1(C#N)[C@@H]2CN(C#N)C[C@@H]21,11.235978126525879,1
[14*]c1ncncn1,11.242100715637207,1
[4*]C1([15*])C2CC(C)CC21,11.242100715637207,1
[5*]N([5*])S(=O)(=O)N(C)C,11.245713233947754,1
[13*]C1CC(C(F)(F)F)n2nc([14*])cc2N1,11.247271537780762,1
[5*]NCN1CCCC1,11.25257396697998,1
[13*]C1CCC2CCCCC2N1,11.263422966003418,1
[5*]N1CCC[C@@H]2C3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,11.264739036560059,1
[13*][C@H]1OC(=O)/C(=C/N2CCCCC2)C2C(=O)C(=O)C3=C([C@H]([15*])C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,11.27231502532959,1
[16*]c1ccc(/C(C)=N/Nc2ccccc2)cc1,11.280842781066895,1
[4*]CC#CCCCCCCCCCCCC,11.281242370605469,1
O=Cc1cc(I)cc(I)c1O,11.286942481994629,1
[5*]NC(=S)N1CCC2CC1c1c(Cl)cccc12,11.293049812316895,1
[4*][C@@H]([8*])C(=O)O,11.303622245788574,1
[5*]N/C(N)=N/O,11.308222770690918,1
[6*]C(=O)C1=CCCC1,11.311188697814941,1
[1*]C(=O)C1=C(C([1*])=O)C2N([5*])c3ccccc3C23CC([13*])N([5*])C3=C1,11.32496166229248,1
[4*]CCC#Cc1ccc([16*])c([16*])c1,11.326054573059082,1
[9*]n1c[n+](CCCC)cn1,11.328229904174805,1
[13*][C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O,11.330042839050293,1
[3*]O/N=C/c1ccccc1[16*],11.330509185791016,1
[5*]N1CC2(CC(c3cccc([16*])c3)=NO2)C[C@@H]1[13*],11.33073616027832,1
[16*]c1c([N+](=O)[O-])c(=O)oc2ccccc12,11.331984519958496,1
[16*]c1ccc2c(c1)S(=O)(=O)c1ccccc1O2,11.331984519958496,1
[9*]n1c([N+](=O)[O-])cnc1[14*],11.343887329101562,2
[1*]C(=O)[C@@H](C)CC,11.35002613067627,2
[4*]CC(=O)N/N=C1\C(=O)Nc2ccccc21,11.356230735778809,1
[9*]n1c([14*])nc2ccc(C)cc2c1=O,11.356230735778809,1
[13*][C@@H]1O[C@H]([13*])[C@@H]([15*])[C@H]([15*])[C@H]1O,11.360344886779785,1
[9*]n1c2c(c3cc(C)ccc31)CNCC2,11.382359504699707,1
[7*]CCC([7*])C,11.385771751403809,1
[7*]CCC1=NC(=O)C(C)C(=O)C1([15*])O,11.385771751403809,1
[13*][C@H]1[C@H]([15*])[C@]2(C(=O)Nc3cc(Cl)ccc32)C2(CCCCC2)N1C,11.389571189880371,1
[15*][C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)C3CC12,11.390724182128906,1
[16*]c1cccc2c1CCC2,11.400158882141113,1
N[C@@H]1C[C@H](N)[C@@]2(CC[C@H](O)[C@H](O)CO2)[C@H](O)[C@H]1O,11.403653144836426,1
[15*][C@@H]1C2=NOC[C@@H]2CC1([15*])[15*],11.4085054397583,1
[5*]N1CC2(C)CN([5*])CC(C)(C1)C2=O,11.410187721252441,1
[5*]NC=C1C(=O)CC(C)(C)CC1=O,11.413740158081055,1
[14*]c1nc(N)nc2[nH]cc(C#N)c12,11.417296409606934,1
[14*]c1nc2cc([16*])c([16*])cc2nc1O,11.419751167297363,1
[5*]N1CCN([5*])C(C2=NCCN2)C1,11.423834800720215,1
[15*][C@@]12COc3c(F)ccc(F)c3[C@]1(S(=O)(=O)c1ccc(Cl)cc1)CCC1(C2)OCCO1,11.426594734191895,1
[5*]NC1=NC(N)=NC2(CCCCC2)N1,11.431337356567383,2
[15*][C@@H]1[C@@H]([15*])C[C@H]2[C@]3(C)CC[C@@H]4[C@](C)(CCC[C@@]4([15*])C)[C@H]3C[C@H]([15*])[C@]2(C)[C@H]1C=O,11.434900283813477,1
[15*][C@H]1[C@H]([15*])[C@H]([15*])[C@H]1[15*],11.437188466389975,3
[10*]N1C(=O)c2oc3ccccc3c(=O)c2C1c1ccc(C)cc1,11.437222480773926,1
[14*]c1nc2c(C)cc([16*])cn2c1[14*],11.438065528869629,1
[9*]n1nc(C)n(-n2c([14*])cs/c2=N\c2ccc([16*])cc2)c1=O,11.448248863220215,1
[13*][C@@H]1OC[C@@H]2O[C@@H]([13*])[C@@H](O)[C@@H](O)[C@@H]2O1,11.449621200561523,1
[3*]O[C@H]1c2cc3c(cc2-c2c(cc([16*])c([16*])c2[16*])C[C@H]2C(=O)OC[C@@H]21)OCO3,11.449621200561523,1
[10*]N1C(=O)C(=O)NC[C@@H]1[13*],11.452669143676758,2
[16*]c1cnn2ncccc12,11.455167770385742,1
[10*]N1C(=O)C2C([15*])C=CC([15*])C2C1=O,11.459794044494629,1
[8*]CC1=N[C@H]([13*])[C@H]([13*])N1,11.460776329040527,1
[5*]NS(=O)(=O)N1CCCCC1C,11.465895652770996,1
[14*]c1n[nH]c(=S)n1/N=C/c1ccc([16*])cc1,11.46707534790039,2
[7*]C1C2CCN(CC2)C1[13*],11.4786958694458,1
[7*]CC([8*])O,11.4786958694458,1
[14*]c1nc2c([16*])c(F)ccc2[nH]1,11.478922843933105,1
[1*]C(=O)C1=C(C)NC2=C(C(=O)CCC2)C1[15*],11.48701000213623,1
[14*]c1cc2cc([16*])cc([16*])c2o1,11.48701000213623,1
[14*]c1ncccc1C#N,11.496004104614258,1
[8*]C([8*])(C)C,11.50140380859375,3
[5*][N+]([5*])(C)C,11.501927185058594,5
[1*]C(=O)C1=C(C)NC(=O)N([10*])C1[13*],11.515520731608072,3
[1*]C(=O)[C@@H]([4*])CC(N)=O,11.516404151916504,1
[16*]c1c(F)cc2c(=O)c([16*])c3scc4n3c2c1OC4,11.534728050231934,1
[14*]c1cc(=O)[nH]c2c3c([16*])cccc3nn12,11.536650657653809,1
[7*]CCC[8*],11.547955322265626,10
[14*]c1nnc2c(n1)OC1(Nc3ccccc3-2)C(=O)Nc2ccc(F)cc21,11.577500343322754,1
[7*]C/C=N/n1c([14*])nnc1S,11.578322410583496,1
[5*]NC(=NCC(=O)O)N[5*],11.588907241821289,1
[7*]C(C)C(F)(F)F,11.59006118774414,1
[9*]n1c(O)c([16*])c(=O)n2c3c(nc12)N(C)CN(C)C3=O,11.59006118774414,1
[15*][C@H]1CCC2C3CNC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,11.592816352844238,1
[16*]c1cc(O)ccc1C,11.593097686767578,2
CC/C(=N\Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,11.594204902648926,1
[1*]C(=O)C(C)(C)C[4*],11.594482421875,1
[1*]C(=O)/C=C/O[3*],11.59744930267334,2
[14*]c1nsc2cc(C)cc(C)c12,11.599672317504883,1
[8*][C@@H](CC)CC(=O)O,11.599672317504883,1
[9*]n1c(=O)c2cnccc2n([9*])c1=O,11.599672317504883,1
CC1(C)Oc2ccc([N+](=O)[O-])cc2[C@@H](N2CCCCCC2)[C@@H]1O,11.600105285644531,1
[7*]CC(=O)N1N=Cc2ccccc2[C@@H]1c1cnc([14*])nc1,11.604023933410645,1
[5*]N1CC2[C@@H]([15*])[C@@H]([15*])C[C@H]([15*])[C@@]2(O)C1,11.605964660644531,1
[1*]C(=O)C1=CC2NC=C(Cl)C2N=C1,11.609370231628418,1
[15*]C1CCN(C)CC1C,11.610180854797363,1
[15*][C@@H]1CC=C2C=C3CC[C@@]4(C)[C@@H](CC[C@@H]4[15*])[C@@]34CC[C@]2(C1)O4,11.610180854797363,1
[8*]CCC([8*])C,11.610180854797363,1
[5*]N/C(N)=N/C[C@H]([8*])C,11.610405921936035,1
C/C1=C\CC[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1,11.613935470581055,1
[14*]c1ncnc2sc3c(c12)CCC([15*])C3,11.61471176147461,2
[7*]C1c2ccccc2-c2ccc([N+](=O)[O-])cc21,11.618124961853027,1
[15*][C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,11.619246482849121,1
[15*]C1(N(O)C=O)CCC1,11.622588157653809,1
[5*]N1CCN(C=O)CC1,11.622690200805664,2
[4*]C(CCC(=O)O)C(=O)NN1CCC2(CCCC2)CC1,11.628186225891113,1
[1*]C(=O)NNC([6*])=O,11.628470102945963,3
[3*]ON=C1CC([13*])N(C)C([13*])C1,11.629631996154785,1
